date,price
2016-04-29,21067.051
2016-05-03,20676.939
2016-05-04,20525.83
2016-05-05,20449.82
2016-05-06,20109.869
2016-05-09,20156.811
2016-05-10,20242.68
2016-05-11,20055.289
2016-05-12,19915.461
2016-05-13,19719.289
2016-05-16,19883.949
2016-05-17,20118.801
2016-05-18,19826.41
2016-05-19,19694.33
2016-05-20,19852.199
2016-05-23,19809.029
2016-05-24,19830.43
2016-05-25,20368.051
2016-05-26,20397.109
2016-05-27,20576.77
2016-05-30,20629.391
2016-05-31,20815.09
2016-06-01,20760.98
2016-06-02,20859.221
2016-06-03,20947.24
2016-06-06,21030.221
2016-06-07,21328.24
2016-06-08,21297.881
2016-06-10,21042.641
2016-06-13,20512.99
2016-06-14,20387.529
2016-06-15,20467.52
2016-06-16,20038.42
2016-06-17,20169.98
2016-06-20,20510.199
2016-06-21,20668.439
2016-06-22,20795.119
2016-06-23,20868.34
2016-06-24,20259.131
2016-06-27,20227.301
2016-06-28,20172.461
2016-06-29,20436.119
2016-06-30,20794.369
2016-07-04,21059.199
2016-07-05,20750.721
2016-07-06,20495.289
2016-07-07,20706.92
2016-07-08,20564.17
2016-07-11,20880.5
2016-07-12,21224.74
2016-07-13,21322.369
2016-07-14,21561.061
2016-07-15,21659.25
2016-07-18,21803.18
2016-07-19,21673.199
2016-07-20,21882.48
2016-07-21,22000.49
2016-07-22,21964.27
2016-07-25,21993.439
2016-07-26,22129.73
2016-07-27,22218.99
2016-07-28,22174.34
2016-07-29,21891.369
2016-08-01,22129.141
2016-08-03,21739.119
2016-08-04,21832.23
2016-08-05,22146.09
2016-08-08,22494.76
2016-08-09,22465.609
2016-08-10,22492.43
2016-08-11,22580.551
2016-08-12,22766.91
2016-08-15,22932.51
2016-08-16,22910.84
2016-08-17,22799.779
2016-08-18,23023.16
2016-08-19,22937.221
2016-08-22,22997.91
2016-08-23,22998.93
2016-08-24,22820.779
2016-08-25,22826.869
2016-08-26,22909.539
2016-08-29,22821.34
2016-08-30,23016.109
2016-08-31,22976.881
2016-09-01,23162.34
2016-09-02,23266.699
2016-09-05,23649.551
2016-09-06,23787.68
2016-09-07,23741.811
2016-09-08,23919.34
2016-09-09,24099.699
2016-09-12,23290.6
2016-09-13,23215.76
2016-09-14,23190.641
2016-09-15,23335.59
2016-09-19,23550.449
2016-09-20,23530.859
2016-09-21,23669.9
2016-09-22,23759.801
2016-09-23,23686.48
2016-09-26,23317.92
2016-09-27,23571.9
2016-09-28,23619.65
2016-09-29,23739.471
2016-09-30,23297.15
2016-10-03,23584.43
2016-10-04,23689.439
2016-10-05,23788.311
2016-10-06,23952.5
2016-10-07,23851.82
2016-10-11,23549.52
2016-10-12,23407.051
2016-10-13,23031.301
2016-10-14,23233.311
2016-10-17,23037.539
2016-10-18,23394.391
2016-10-19,23304.971
2016-10-20,23374.4
2016-10-24,23604.08
2016-10-25,23565.109
2016-10-26,23325.43
2016-10-27,23132.35
2016-10-28,22954.811
2016-10-31,22934.539
2016-11-01,23147.07
2016-11-02,22810.5
2016-11-03,22683.51
2016-11-04,22642.619
2016-11-07,22801.4
2016-11-08,22909.471
2016-11-09,22415.189
2016-11-10,22839.109
2016-11-11,22531.09
2016-11-14,22222.221
2016-11-15,22323.91
2016-11-16,22280.529
2016-11-17,22262.881
2016-11-18,22344.211
2016-11-21,22357.779
2016-11-22,22678.07
2016-11-23,22676.689
2016-11-24,22608.49
2016-11-25,22723.449
2016-11-28,22830.57
